condition,response,row_number,array_size_condition,index_array_size_condition,index_observation,index_utterance,id
0,"['most', 'most', 'right']","[12, 12, 9, 9, 9]",wideShort,0,6,20,5
1,"['most', 'most', 'wrong']","[9, 9, 3, 0, 0]",wideShort,0,17,21,5
0,"['most', 'most', 'right']","[12, 12, 9, 0, 0]",wideShort,0,5,20,5
0,"['most', 'most', 'right']","[9, 9, 9, 3, 3]",wideShort,0,13,20,5
0,"['most', 'most', 'right']","[12, 12, 12, 0, 0]",wideShort,0,18,20,5
1,"['most', 'most', 'wrong']","[9, 9, 0, 0, 0]",wideShort,0,14,21,5
1,"['some', 'most', 'wrong']","[9, 9, 3, 3, 3]",wideShort,0,0,13,5
0,"['most', 'most', 'wrong']","[3, 3, 0, 0, 0]",wideShort,0,12,21,5
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9]",wideShort,0,3,20,5
1,"['some', 'some', 'right']","[12, 12, 3, 3, 3]",wideShort,0,10,10,5
1,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",wideShort,0,15,31,5
1,"['most', 'most', 'right']","[12, 12, 12, 9, 9]",wideShort,0,16,20,5
1,"['most', 'most', 'right']","[12, 12, 12, 3, 3]",wideShort,0,8,20,5
0,"['most', 'most', 'wrong']","[3, 3, 3, 3, 3]",wideShort,0,7,21,5
0,"['most', 'most', 'wrong']","[3, 3, 3, 0, 0]",wideShort,0,19,21,5
1,"['some', 'some', 'right']","[9, 9, 9, 0, 0]",wideShort,0,2,10,5
1,"['most', 'most', 'wrong']","[12, 12, 0, 0, 0]",wideShort,0,4,21,5
1,"['some', 'most', 'right']","[9, 9, 3, 0, 0]",wideShort,0,17,12,4
0,"['some', 'most', 'wrong']","[9, 9, 9, 3, 3]",wideShort,0,13,13,4
1,"['most', 'most', 'right']","[12, 12, 9, 9, 9]",wideShort,0,6,20,4
1,"['some', 'all', 'right']","[12, 12, 9, 0, 0]",wideShort,0,5,14,4
0,"['most', 'most', 'wrong']","[9, 9, 3, 3, 3]",wideShort,0,0,21,4
1,"['some', 'some', 'right']","[3, 3, 3, 0, 0]",wideShort,0,19,10,4
0,"['some', 'most', 'wrong']","[12, 12, 9, 3, 3]",wideShort,0,9,13,4
0,"['none', 'all', 'right']","[9, 9, 9, 9, 9]",wideShort,0,3,6,4
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3]",wideShort,0,7,29,4
1,"['most', 'most', 'right']","[9, 9, 9, 0, 0]",wideShort,0,2,20,4
1,"['most', 'all', 'right']","[12, 12, 12, 3, 3]",wideShort,0,8,22,4
0,"['all', 'most', 'wrong']","[3, 3, 0, 0, 0]",wideShort,0,12,29,4
1,"['some', 'all', 'right']","[12, 12, 0, 0, 0]",wideShort,0,4,14,4
1,"['some', 'all', 'right']","[12, 12, 3, 0, 0]",wideShort,0,11,14,4
0,"['most', 'all', 'wrong']","[9, 9, 0, 0, 0]",wideShort,0,14,23,4
1,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",wideShort,0,15,31,4
0,"['all', 'all', 'right']","[12, 12, 12, 12, 12]",wideShort,0,1,30,4
0,"['some', 'all', 'wrong']","[12, 12, 12, 0, 0]",wideShort,0,18,15,4
0,"['some', 'some', 'wrong']","[12, 12, 12, 9, 9]",wideShort,0,16,11,4
1,"['most', 'all', 'right']","[12, 12, 12, 9, 9]",wideShort,0,16,22,3
0,"['some', 'all', 'wrong']","[12, 12, 9, 0, 0]",wideShort,0,5,15,3
1,"['none', 'all', 'right']","[3, 3, 0, 0, 0]",wideShort,0,12,6,3
1,"['some', 'all', 'right']","[12, 12, 9, 9, 9]",wideShort,0,6,14,3
0,"['none', 'all', 'right']","[9, 9, 9, 9, 9]",wideShort,0,3,6,3
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",wideShort,0,15,31,3
1,"['some', 'all', 'right']","[12, 12, 3, 3, 3]",wideShort,0,10,14,3
0,"['none', 'all', 'right']","[3, 3, 3, 3, 3]",wideShort,0,7,6,3
1,"['most', 'all', 'right']","[12, 12, 12, 3, 3]",wideShort,0,8,22,3
0,"['most', 'most', 'wrong']","[3, 3, 3, 0, 0]",wideShort,0,19,21,3
0,"['some', 'none', 'right']","[9, 9, 3, 0, 0]",wideShort,0,17,8,3
0,"['none', 'all', 'right']","[9, 9, 3, 3, 3]",wideShort,0,0,6,3
1,"['some', 'all', 'right']","[12, 12, 3, 0, 0]",wideShort,0,11,14,3
0,"['most', 'all', 'wrong']","[12, 12, 0, 0, 0]",wideShort,0,4,23,3
0,"['some', 'most', 'wrong']","[12, 12, 9, 3, 3]",wideShort,0,9,13,3
1,"['most', 'most', 'right']","[9, 9, 9, 0, 0]",wideShort,0,2,20,3
1,"['some', 'most', 'right']","[9, 9, 0, 0, 0]",wideShort,0,14,12,3
1,"['most', 'all', 'right']","[12, 12, 12, 0, 0]",wideShort,0,18,22,3
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12]",wideShort,0,1,30,3
0,"['none', 'all', 'right']","[9, 9, 9, 3, 3]",wideShort,0,13,6,3
0,"['most', 'none', 'right']","[12, 12, 0, 0, 0]",wideShort,0,4,16,2
0,"['most', 'some', 'right']","[12, 12, 3, 0, 0]",wideShort,0,11,18,2
0,"['some', 'most', 'wrong']","[12, 12, 12, 3, 3]",wideShort,0,8,13,2
1,"['most', 'most', 'right']","[9, 9, 9, 0, 0]",wideShort,0,2,20,2
0,"['all', 'some', 'right']","[3, 3, 3, 3, 3]",wideShort,0,7,26,2
0,"['some', 'some', 'wrong']","[12, 12, 12, 9, 9]",wideShort,0,16,11,2
0,"['most', 'some', 'wrong']","[12, 12, 9, 9, 9]",wideShort,0,6,19,2
1,"['some', 'all', 'right']","[12, 12, 3, 3, 3]",wideShort,0,10,14,2
1,"['some', 'most', 'right']","[9, 9, 3, 3, 3]",wideShort,0,0,12,2
1,"['most', 'most', 'right']","[9, 9, 9, 3, 3]",wideShort,0,13,20,2
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12]",wideShort,0,1,30,2
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",wideShort,0,15,31,2
1,"['some', 'some', 'right']","[3, 3, 0, 0, 0]",wideShort,0,12,10,2
1,"['most', 'all', 'right']","[12, 12, 12, 0, 0]",wideShort,0,18,22,2
1,"['all', 'most', 'right']","[9, 9, 9, 9, 9]",wideShort,0,3,28,2
1,"['some', 'most', 'right']","[9, 9, 0, 0, 0]",wideShort,0,14,12,2
0,"['most', 'most', 'wrong']","[9, 9, 3, 0, 0]",wideShort,0,17,21,2
0,"['all', 'most', 'wrong']","[3, 3, 3, 0, 0]",wideShort,0,19,29,2
0,"['some', 'all', 'wrong']","[12, 12, 9, 0, 0]",wideShort,0,5,15,2
1,"['most', 'most', 'right']","[12, 12, 9, 3, 3]",wideShort,0,9,20,2
1,"['none', 'all', 'right']","[9, 9, 3, 3, 3]",wideShort,0,0,6,1
0,"['all', 'all', 'right']","[12, 12, 12, 12, 12]",wideShort,0,1,30,1
0,"['most', 'all', 'wrong']","[9, 9, 0, 0, 0]",wideShort,0,14,23,1
0,"['none', 'all', 'right']","[3, 3, 3, 3, 3]",wideShort,0,7,6,1
0,"['most', 'most', 'right']","[9, 9, 9, 9, 9]",wideShort,0,3,20,1
1,"['some', 'most', 'right']","[9, 9, 3, 0, 0]",wideShort,0,17,12,1
0,"['most', 'all', 'wrong']","[12, 12, 0, 0, 0]",wideShort,0,4,23,1
0,"['none', 'all', 'right']","[9, 9, 9, 3, 3]",wideShort,0,13,6,1
1,"['all', 'most', 'right']","[12, 12, 9, 9, 9]",wideShort,0,6,28,1
0,"['most', 'most', 'wrong']","[3, 3, 3, 0, 0]",wideShort,0,19,21,1
1,"['most', 'most', 'right']","[12, 12, 12, 9, 9]",wideShort,0,16,20,1
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",wideShort,0,15,31,1
1,"['some', 'all', 'right']","[12, 12, 3, 0, 0]",wideShort,0,11,14,1
1,"['most', 'most', 'right']","[12, 12, 9, 0, 0]",wideShort,0,5,20,1
0,"['some', 'all', 'wrong']","[9, 9, 9, 0, 0]",wideShort,0,2,15,1
1,"['some', 'all', 'right']","[12, 12, 3, 3, 3]",wideShort,0,10,14,1
1,"['most', 'all', 'right']","[12, 12, 12, 0, 0]",wideShort,0,18,22,1
0,"['some', 'most', 'wrong']","[12, 12, 12, 3, 3]",wideShort,0,8,13,1
1,"['some', 'some', 'right']","[3, 3, 0, 0, 0]",wideShort,0,12,10,1
1,"['most', 'most', 'right']","[12, 12, 9, 3, 3]",wideShort,0,9,20,1
0,"['most', 'most', 'wrong']","[9, 9, 3, 0, 0]",wideShort,0,17,21,0
1,"['most', 'all', 'right']","[12, 12, 12, 3, 3]",wideShort,0,8,22,0
0,"['most', 'most', 'wrong']","[12, 12, 3, 0, 0]",wideShort,0,11,21,0
0,"['some', 'some', 'wrong']","[12, 12, 12, 9, 9]",wideShort,0,16,11,0
0,"['some', 'most', 'wrong']","[9, 9, 9, 3, 3]",wideShort,0,13,13,0
0,"['most', 'most', 'wrong']","[12, 12, 3, 3, 3]",wideShort,0,10,21,0
1,"['most', 'most', 'right']","[9, 9, 9, 0, 0]",wideShort,0,2,20,0
0,"['some', 'most', 'wrong']","[12, 12, 9, 3, 3]",wideShort,0,9,13,0
1,"['some', 'most', 'right']","[9, 9, 0, 0, 0]",wideShort,0,14,12,0
1,"['some', 'some', 'right']","[3, 3, 0, 0, 0]",wideShort,0,12,10,0
1,"['some', 'all', 'right']","[12, 12, 0, 0, 0]",wideShort,0,4,14,0
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12]",wideShort,0,1,30,0
1,"['all', 'some', 'wrong']","[0, 0, 0, 0, 0]",wideShort,0,15,27,0
1,"['most', 'most', 'right']","[12, 12, 9, 9, 9]",wideShort,0,6,20,0
0,"['some', 'all', 'wrong']","[12, 12, 12, 0, 0]",wideShort,0,18,15,0
1,"['some', 'some', 'right']","[3, 3, 3, 0, 0]",wideShort,0,19,10,0
0,"['some', 'most', 'wrong']","[12, 12, 9, 0, 0]",wideShort,0,5,13,0
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9]",wideShort,0,3,27,0
0,"['all', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,30,185
1,"['some', 'all', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,15,185
1,"['some', 'most', 'right']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,12,185
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,21,185
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,13,185
1,"['some', 'all', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,14,185
0,"['some', 'all', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,15,185
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,15,185
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,15,185
1,"['some', 'all', 'right']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,14,185
0,"['some', 'most', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,13,185
1,"['most', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,20,185
1,"['some', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,10,185
1,"['some', 'most', 'right']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,12,185
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,22,185
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,22,185
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,31,185
0,"['some', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,11,185
0,"['most', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,21,185
1,"['most', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,20,184
0,"['some', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,12,184
1,"['some', 'most', 'right']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,12,184
1,"['most', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,18,184
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,21,184
0,"['most', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,21,184
0,"['most', 'all', 'wrong']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,23,184
0,"['some', 'some', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,10,184
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,22,184
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,184
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,13,184
0,"['some', 'most', 'wrong']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,13,184
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,27,184
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,22,184
1,"['some', 'some', 'right']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,10,184
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,31,184
0,"['most', 'all', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,23,183
1,"['some', 'all', 'right']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,14,183
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,15,183
1,"['most', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,20,183
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,183
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,31,183
1,"['some', 'most', 'right']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,12,183
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,20,183
0,"['most', 'most', 'wrong']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,21,183
0,"['most', 'all', 'wrong']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,23,183
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,22,183
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,30,183
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,22,183
0,"['most', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,21,183
1,"['most', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,18,183
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,15,183
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,21,183
1,"['some', 'all', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,14,183
0,"['some', 'most', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,13,183
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,15,183
1,"['most', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,23,182
0,"['most', 'some', 'right']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,18,182
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,22,182
0,"['most', 'all', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,23,182
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,22,182
0,"['most', 'all', 'wrong']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,23,182
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,29,182
1,"['most', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,18,182
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,15,182
1,"['some', 'most', 'right']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,12,182
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,13,182
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,30,182
1,"['some', 'all', 'right']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,14,182
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,21,182
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,15,182
1,"['some', 'all', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,14,182
0,"['most', 'some', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,19,182
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,182
1,"['all', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,28,182
0,"['most', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,21,181
0,"['all', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,28,181
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,22,181
0,"['some', 'some', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,11,181
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,21,181
1,"['most', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,20,181
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,20,181
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,181
1,"['all', 'some', 'right']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,26,181
1,"['some', 'most', 'right']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,12,181
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,27,181
1,"['all', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,28,181
0,"['most', 'some', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,19,181
1,"['some', 'some', 'right']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,10,181
0,"['all', 'some', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,27,181
1,"['some', 'all', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,14,181
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,31,181
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,27,181
0,"['most', 'most', 'wrong']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,21,181
1,"['most', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,20,180
0,"['some', 'some', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,11,180
1,"['some', 'some', 'wrong']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,11,180
1,"['most', 'some', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,19,180
0,"['some', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,12,180
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,21,180
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,29,180
0,"['some', 'some', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,11,180
1,"['some', 'some', 'wrong']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,11,180
0,"['some', 'some', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,10,180
1,"['some', 'some', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,11,180
1,"['most', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,20,180
0,"['some', 'some', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,11,180
0,"['most', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,19,180
0,"['most', 'most', 'wrong']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,21,180
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,20,180
1,"['some', 'some', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,11,180
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,20,179
0,"['most', 'some', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,19,179
0,"['some', 'some', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,11,179
1,"['some', 'some', 'right']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,10,179
1,"['some', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,12,179
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,29,179
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,29,179
1,"['some', 'all', 'right']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,14,179
1,"['all', 'some', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,27,179
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,13,179
1,"['some', 'all', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,14,179
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,30,179
0,"['most', 'all', 'wrong']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,23,179
0,"['some', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,11,179
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,13,179
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,27,179
1,"['some', 'all', 'right']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,14,179
1,"['some', 'all', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,14,179
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,29,179
1,"['all', 'some', 'right']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,26,179
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,13,178
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,30,178
0,"['some', 'most', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,13,178
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,178
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,29,178
0,"['some', 'all', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,15,178
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,15,178
0,"['most', 'all', 'wrong']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,23,178
